id	link	title
232	https://www.cathaybk.com.tw/cathaybk/trust/trust_2_1_4.asp	歡迎光臨國泰世華銀行-信託服務-個人信託-遺囑信託
233	https://www.cathaybk.com.tw/cathaybk/card/nfc/history.html	國泰世華銀行 NFC行動信用卡
234	https://www.cathaybk.com.tw/cathaybk/about/event/2013/2013recruit/enter_03a_01.asp	國泰世華銀行 招兵買馬特別專區
235	https://www.cathaybk.com.tw/cathaybk/card/event/2015/2015asia_miles/card01_03.html	國泰世華亞洲萬里通聯名卡 - 世界卡專屬優惠 [貼心服務]
236	https://www.cathaybk.com.tw/cathaybk/enterprise_myb2b04.asp	歡迎光臨國泰世華銀行-企業金融服務-電子商務
237	https://www.cathaybk.com.tw/cathaybk/deposit/rate.asp	即時利率查詢-國泰世華銀行
238	https://www.cathaybk.com.tw/cathaybk/card/event/2011/drama_4.asp	歡迎光臨國泰世華銀行-精選優惠 藝文饗宴 劇團介紹
239	https://www.cathaybk.com.tw/cathaybk/deposit/account-special.asp	特色性存款-國泰世華銀行
240	https://www.cathaybk.com.tw/cathaybk/card/event/2014/201407rilakkuma/introduce2.html	最卡哇伊的拉拉熊™  帶你半價看電影
241	https://www.cathaybk.com.tw/cathaybk/card/event/2014/201407rilakkuma/apply3.html	最卡哇伊的拉拉熊™  帶你半價看電影
242	https://www.cathaybk.com.tw/cathaybk/cash/cash_industry03.asp	歡迎光臨國泰世華銀行-金流e點通-休閒旅遊業
243	https://www.cathaybk.com.tw/cathaybk/about_risk100b.asp	歡迎光臨國泰世華銀行
244	https://www.cathaybk.com.tw/cathaybk/card/event/2014/201407rilakkuma/activity2.html	最卡哇伊的拉拉熊™  帶你半價看電影
245	https://www.cathaybk.com.tw/cathaybk/card/event/2016/travel/20160607/card_news1050607_index.asp	海外購物刷國泰世華卡
246	https://www.cathaybk.com.tw/cathaybk/life/index.asp	國泰世華銀行 壽險商品專區-國泰人壽
247	https://www.cathaybk.com.tw/cathaybk/card/event/2016/card_news1050109.asp	歡迎光臨國泰世華銀行-刷國泰世華卡 居家迎春新換裝 最高享2000元折價券
248	https://www.cathaybk.com.tw/cathaybk/english/sub6.asp	Corporate Governance - Cathay United Bank
249	https://www.cathaybk.com.tw/cathaybk/card/event/2014/201407rilakkuma/introduce3.html	最卡哇伊的拉拉熊™  帶你半價看電影
250	https://www.cathaybk.com.tw/cathaybk/card/nfc/twallet_c.html	國泰世華銀行 NFC行動信用卡
251	https://www.cathaybk.com.tw/cathaybk/card/event/2016/card_news1050109.asp	歡迎光臨國泰世華銀行-刷國泰世華卡 居家迎春新換裝 最高享2000元折價券
252	https://www.cathaybk.com.tw/cathaybk/personal_news1011012.asp	歡迎光臨國泰世華銀行-關於我們-美國雷曼控股公司首次法院分配款項相關訊息
253	https://www.cathaybk.com.tw/cathaybk/trust/trust_hotkey_1_05a.asp	歡迎光臨國泰世華銀行-信託公告及聲明-信託業務公告與聲明-信託業務聲明事項
254	https://www.cathaybk.com.tw/cathaybk/card/event/2015/card_news1041125_3.asp	國泰世華卡獨家限定-星野度假村
255	https://www.cathaybk.com.tw/cathaybk/card/event/bonus/bonus_6.asp	歡迎光臨國泰世華銀行-舞動紅利 紅利兌換商品 中華電信話費兌換
256	https://www.cathaybk.com.tw/cathaybk/card/card/costco/infinite4_01.html	國泰世華銀行 COSTCO聯名卡
257	https://www.cathaybk.com.tw/cathaybk/card/nfc/help_twallet.html	國泰世華銀行 NFC行動信用卡
258	https://www.cathaybk.com.tw/cathaybk/onlineloan/creditcard/mobile_activecard/activatecardform.aspx	信用卡線上開卡-國泰世華行動版
259	https://www.cathaybk.com.tw/cathaybk/house-reserve.asp	免費預約房貸諮詢-國泰世華銀行
260	https://www.cathaybk.com.tw/cathaybk/cash/cash_industry08.asp	歡迎光臨國泰世華銀行-金流e點通-其他金融業
261	https://www.cathaybk.com.tw/cathaybk/online_confirm_srarch_card.asp	國泰世華銀行首頁
262	https://www.cathaybk.com.tw/cathaybk/enterprise_international10.asp	歡迎光臨國泰世華銀行-企業金融服務-OBU收費標準
263	https://www.cathaybk.com.tw/cathaybk/card/card/costco/earlybird.html	國泰世華銀行 COSTCO聯名卡
264	https://www.cathaybk.com.tw/cathaybk/enterprise_myb2b07.asp	歡迎光臨國泰世華銀行-企業金融服務-文件格式下載
265	https://www.cathaybk.com.tw/cathaybk/card/event/2015/2015asia_miles/card04_03.html	國泰世華亞洲萬里通聯名卡 - 里享卡專屬優惠 [貼心服務]
266	https://www.cathaybk.com.tw/cathaybk/credit-goodrate.asp	優利金信用貸款-國泰世華銀行
267	https://www.cathaybk.com.tw/cathaybk/other-farming.asp	小額農業貸款-國泰世華銀行
268	https://www.cathaybk.com.tw/cathaybk/about_risk.asp	歡迎光臨國泰世華銀行-關於我們-風險訊息揭露專區
269	https://www.cathaybk.com.tw/cathaybk/join/cma-info.asp	計畫簡介-CMA計畫-國泰世華銀行
270	https://www.cathaybk.com.tw/cathaybk/about_contrast.asp	歡迎光臨國泰世華銀行-關於我們-分行中英文名稱對照表
271	https://www.cathaybk.com.tw/cathaybk/card/card/card_1.asp	歡迎光臨國泰世華銀行
272	https://www.cathaybk.com.tw/cathaybk/card/service/charity/charity_2.asp	歡迎光臨國泰世華銀行-慈善捐款 慈善機構介紹
273	https://www.cathaybk.com.tw/cathaybk/personal_box.asp	歡迎光臨國泰世華銀行-個人金融服務-保管箱業務
274	https://www.cathaybk.com.tw/cathaybk/credit-goodenterprise.asp	優職戶信用貸款-國泰世華銀行
275	https://www.cathaybk.com.tw/cathaybk/card/service/visa_1.asp	歡迎光臨國泰世華銀行
276	https://www.cathaybk.com.tw/cathaybk/mobile/loan_09.asp	信用貸款線上申請-國泰世華行動版
277	https://www.cathaybk.com.tw/cathaybk/cash/cash_success04.asp	歡迎光臨國泰世華銀行-金流e點通-跨行調度無阻礙
278	https://www.cathaybk.com.tw/cathaybk/about_risk103b.asp	歡迎光臨國泰世華銀行
279	https://www.cathaybk.com.tw/cathaybk/enterprise_loan01.asp	歡迎光臨國泰世華銀行-企業金融服務-短期營運資金融資
280	https://www.cathaybk.com.tw/cathaybk/cash/cash_bankroll02.asp	歡迎光臨國泰世華銀行-金流e點通-外匯服務
281	https://www.cathaybk.com.tw/cathaybk/house-turn-index.asp	房貸轉貸首頁-國泰世華銀行
282	https://www.cathaybk.com.tw/cathaybk/card/event/2016/card_news1050523.asp	精彩旅程自己做主 KKday全商品95折 指定行程更優惠
283	https://www.cathaybk.com.tw/cathaybk/corp/financing/debt.asp	債務保證-國泰世華銀行
284	https://www.cathaybk.com.tw/cathaybk/card/event/2015/2015asia_miles/card03_02.html	國泰世華亞洲萬里通聯名卡 - 白金卡專屬優惠 [飛行禮遇]
285	https://www.cathaybk.com.tw/cathaybk/card/card/right/right_5.asp	歡迎光臨國泰世華銀行-卡友權益-國泰人壽保費優惠
286	https://www.cathaybk.com.tw/cathaybk/corp/derivative/bondrp.asp	債券附買回(RP)交易-國泰世華銀行
287	https://www.cathaybk.com.tw/cathaybk/card/event/bonus/bonus_2_5.asp	歡迎光臨國泰世華銀行-舞動紅利 紅利兌換商品 紅利捐款
288	https://www.cathaybk.com.tw/cathaybk/personal_myatm_payment01.asp	歡迎光臨國泰世華銀行-個人金融服務-網路ATM收單服務介紹
289	https://www.cathaybk.com.tw/cathaybk/about_risk_101test.asp	歡迎光臨國泰世華銀行
290	https://www.cathaybk.com.tw/cathaybk/card/event/2015/2015asia_miles/event.html	國泰世華亞洲萬里通聯名卡 - 最新活動
291	https://www.cathaybk.com.tw/cathaybk/deposit/account-certificate.asp	定期性存款-國泰世華銀行
292	https://www.cathaybk.com.tw/cathaybk/personal_info16.asp	歡迎光臨國泰世華銀行-個人金融服務-結構型商品報價
293	https://www.cathaybk.com.tw/cathaybk/card/card/right/right_13.asp	歡迎光臨國泰世華銀行-卡友權益-旅遊諮詢服務
294	https://www.cathaybk.com.tw/cathaybk/card/event/2015/card_news1041125.asp	國泰世華卡獨家限定-星野度假村
295	https://www.cathaybk.com.tw/cathaybk/singapore/main_01.asp	歡迎光臨國泰世華銀行新加坡分行
296	https://www.cathaybk.com.tw/cathaybk/card/event/2011/movie_1.asp	歡迎光臨國泰世華銀行-精選優惠-暢看電影
297	https://www.cathaybk.com.tw/cathaybk/enterprise_international02.asp	歡迎光臨國泰世華銀行
298	https://www.cathaybk.com.tw/cathaybk/card/event/2016/paylearn/20160712/card_news1050712_index3.asp	繳學費　滿額最高可享0.5%回饋                                 　分期最高可抽學費等值刷卡金
299	https://www.cathaybk.com.tw/cathaybk/card/card/notice/notice_10.asp	歡迎光臨國泰世華銀行-用卡及繳款需知-繳款方式
300	https://www.cathaybk.com.tw/cathaybk/enterprise_loan03.asp	歡迎光臨國泰世華銀行-企業金融服務-營建融資
301	https://www.cathaybk.com.tw/cathaybk/house-more-easy.asp	輕鬆富房屋貸款-國泰世華銀行
302	https://www.cathaybk.com.tw/cathaybk/join/index.asp	國泰世華銀行
303	https://www.cathaybk.com.tw/cathaybk/card/card/card.asp	歡迎光臨國泰世華銀行-信用卡產品介紹
304	https://www.cathaybk.com.tw/cathaybk/onlinehouse_index.asp	國泰世華銀行首頁
305	https://www.cathaybk.com.tw/cathaybk/card/event/2016/pchome_online/20160622_3/card_news1050622_3_index.asp	PCHOME線上購物滿額最高享NT$2,500刷卡金回饋
306	https://www.cathaybk.com.tw/cathaybk/card/card/right/right_5.asp	歡迎光臨國泰世華銀行-卡友權益-國泰人壽保費優惠
307	https://www.cathaybk.com.tw/cathaybk/trust/trust_4_2.asp	歡迎光臨國泰世華銀行-保管及簽證服務-有價證券簽證
308	https://www.cathaybk.com.tw/cathaybk/enterprise_news1030630.asp	歡迎光臨國泰世華銀行
309	https://www.cathaybk.com.tw/cathaybk/other-stock.asp	股票質押貸款-國泰世華銀行
310	https://www.cathaybk.com.tw/cathaybk/card/card/card_8.asp	歡迎光臨國泰世華銀行-信用卡產品介紹
311	https://www.cathaybk.com.tw/cathaybk/about_finarpt93.asp	歡迎光臨國泰世華銀行
312	https://www.cathaybk.com.tw/cathaybk/enterprise_finance07.asp	歡迎光臨國泰世華銀行-企業金融服務-換匯換利交易
313	https://www.cathaybk.com.tw/cathaybk/corp/trade/charges-import.asp	進口業務收費標準-國泰世華銀行
314	https://www.cathaybk.com.tw/cathaybk/house-buy-goodclient.asp	A+尊榮房屋貸款-國泰世華銀行
315	https://www.cathaybk.com.tw/cathaybk/vip/myvip_notice_01.asp	公告與聲明 - 國泰世華銀行 財富管理
316	https://www.cathaybk.com.tw/cathaybk/card/card/costco/infinite3_02.html	國泰世華銀行 COSTCO聯名卡
317	https://www.cathaybk.com.tw/cathaybk/card/service/2016ebill/ebill.asp	樂活愛地球 從申辦電子帳單開始
318	https://www.cathaybk.com.tw/cathaybk/card/event/2014/201407rilakkuma/introduce.html	最卡哇伊的拉拉熊™  帶你半價看電影
319	https://www.cathaybk.com.tw/cathaybk/onlinecard_cashschedule.asp	國泰世華銀行首頁
320	https://www.cathaybk.com.tw/cathaybk/card/event/2016/card_news1050325_3.asp	刷國泰世華卡 時尚曼谷自由行   五星艾美酒店NT$9,999起/人
321	https://www.cathaybk.com.tw/cathaybk/join/benefits.asp	薪資福利-國泰世華銀行
322	https://www.cathaybk.com.tw/cathaybk/card/card/card_3.asp	歡迎光臨國泰世華銀行-信用卡產品介紹
323	https://www.cathaybk.com.tw/cathaybk/card/nfc/index.html	國泰世華銀行 NFC行動信用卡
324	https://www.cathaybk.com.tw/cathaybk/card/card/card_5.asp	歡迎光臨國泰世華銀行-信用卡產品介紹
325	https://www.cathaybk.com.tw/cathaybk/about_risk_104test.asp	歡迎光臨國泰世華銀行
326	https://www.cathaybk.com.tw/cathaybk/about_public.asp	公務機關查詢及解繳扣押款作業手續費收取標準-國泰世華
327	https://www.cathaybk.com.tw/cathaybk/enterprise_loan10_02.asp	歡迎光臨國泰世華銀行
328	https://www.cathaybk.com.tw/cathaybk/card/card/notice/notice_1.asp	歡迎光臨國泰世華銀行-用卡及繳款需知
329	https://www.cathaybk.com.tw/cathaybk/card/card/card_18.asp	歡迎光臨國泰世華銀行-信用卡產品介紹
330	https://www.cathaybk.com.tw/cathaybk/trust/event/2016/201602trust/index.asp	國泰世華 幸福守護「安養信託」
331	https://www.cathaybk.com.tw/cathaybk/vip/event/2014/201408fund/desktop_index.html	國泰世華 30而利
332	https://www.cathaybk.com.tw/cathaybk/trust/trust_2_2_4.asp	歡迎光臨國泰世華銀行-信託服務-法人信託-企業員工儲蓄信託
333	https://www.cathaybk.com.tw/cathaybk/card/mybill/main19.asp	歡迎光臨國泰世華銀行-MyBill輕鬆繳
334	https://www.cathaybk.com.tw/cathaybk/credit-happytai.asp	泰幸福信用貸款-國泰世華銀行
335	https://www.cathaybk.com.tw/cathaybk/card/event/bill/add_1_2.asp	歡迎光臨國泰世華銀行-信用卡理財 預借現金手續費
336	https://www.cathaybk.com.tw/cathaybk/mobile/rate_04.asp	台幣放款利率查詢-國泰世華行動版
337	https://www.cathaybk.com.tw/cathaybk/join/finance.asp	財富管理菁英-國泰世華銀行
338	https://www.cathaybk.com.tw/cathaybk/personal_myatm_payment02.asp	歡迎光臨國泰世華銀行-個人金融服務-特約商店申請說明
339	https://www.cathaybk.com.tw/cathaybk/vip/event/2014/201408fund/index_b_4.html	國泰世華 30而利
340	https://www.cathaybk.com.tw/cathaybk/enterprise_myb2b01.asp	歡迎光臨國泰世華銀行-企業金融服務-全球資金運籌
341	https://www.cathaybk.com.tw/cathaybk/about_finarpt91_1.asp	歡迎光臨國泰世華銀行
342	https://www.cathaybk.com.tw/cathaybk/exchange/index.asp	國泰世華銀行
343	https://www.cathaybk.com.tw/cathaybk/vip/myvip_2_2_3.asp	國外有價證券 - 國泰世華銀行 財富管理
344	https://www.cathaybk.com.tw/cathaybk/card/event/2015/2015asia_miles/card04_01.html	國泰世華亞洲萬里通聯名卡 - 里享卡專屬優惠 [美饌饗宴]
345	https://www.cathaybk.com.tw/cathaybk/vip/myvip_2_2_2.asp	國外有價證券 - 國泰世華銀行 財富管理
346	https://www.cathaybk.com.tw/cathaybk/mmb/reservation.asp	分行預約取號- My MobiBank國泰世華銀行
347	https://www.cathaybk.com.tw/cathaybk/card/event/2015/card_news1041001_winning.asp	手機一掃QR CODE-信用卡費輕鬆繳中獎名單
348	https://www.cathaybk.com.tw/cathaybk/about/event/2013/2013recruit/enter_04.asp	國泰世華銀行 招兵買馬特別專區
349	https://www.cathaybk.com.tw/cathaybk/deposit/service-update.asp	更新個人基本資料-國泰世華銀行
350	https://www.cathaybk.com.tw/cathaybk/card/event/2015/2015asia_miles/card04_03.html	國泰世華亞洲萬里通聯名卡 - 里享卡專屬優惠 [貼心服務]
351	https://www.cathaybk.com.tw/cathaybk/card/card/notice/notice_3.asp	歡迎光臨國泰世華銀行-用卡及繳款需知-關於循環信用
352	https://www.cathaybk.com.tw/cathaybk/card/event/2011/travel_1.asp	歡迎光臨國泰世華銀行-精選優惠 世界逍遙遊
353	https://www.cathaybk.com.tw/cathaybk/about_risk104b.asp	歡迎光臨國泰世華銀行
354	https://www.cathaybk.com.tw/cathaybk/card/event/2015/cli_health/page1_login.asp	國泰人壽聯名卡-紅利加倍健康加分
355	https://www.cathaybk.com.tw/cathaybk/card/service/2016ebill/04.html	問與答QA
356	https://www.cathaybk.com.tw/cathaybk/enterprise_finance04.asp	歡迎光臨國泰世華銀行-企業金融服務-債券附買回交易
357	https://www.cathaybk.com.tw/cathaybk/english/en_about_query01.asp	Domestic and Overseas offices - Cathay United Bank
358	https://www.cathaybk.com.tw/cathaybk/card/card/costco/infinite5.html	國泰世華銀行 COSTCO聯名卡
359	https://www.cathaybk.com.tw/cathaybk/vip/event/2012/myvip_news201203_02.html	新聞發佈 - 國泰世華銀行 財富管理
360	https://www.cathaybk.com.tw/cathaybk/card/event/2015/cli_health/page3.html	國泰人壽聯名卡-紅利加倍健康加分
361	https://www.cathaybk.com.tw/cathaybk/downloads/management.asp	財富管理-國泰世華銀行
362	https://www.cathaybk.com.tw/cathaybk/trust/trust_2_2_2.asp	歡迎光臨國泰世華銀行-信託服務-法人信託-預收款信託
363	https://www.cathaybk.com.tw/cathaybk/trust_fundinfo02.asp	國內基金-國泰世華銀行
364	https://www.cathaybk.com.tw/cathaybk/e_service/event/2015webchat/index.asp	智能小Q來解答
365	https://www.cathaybk.com.tw/cathaybk/enterprise_loan10_13.asp	歡迎光臨國泰世華銀行
366	https://www.cathaybk.com.tw/cathaybk/enterprise_loan08.asp	歡迎光臨國泰世華銀行-企業金融服務-供應商快捷融資
367	https://www.cathaybk.com.tw/cathaybk/card/event/2014/201407rilakkuma/apply.html	最卡哇伊的拉拉熊™  帶你半價看電影
368	https://www.cathaybk.com.tw/cathaybk/about_vision.asp	歡迎光臨國泰世華銀行-關於我們-使命‧願景
369	https://www.cathaybk.com.tw/cathaybk/enterprise_myb2b05.asp	歡迎光臨國泰世華銀行-企業金融服務-安控與授權
370	https://www.cathaybk.com.tw/cathaybk/join/staff.asp	櫃台/客服人員-國泰世華銀行
371	https://www.cathaybk.com.tw/cathaybk/house-count-more.asp	房貸增貸可貸金額-國泰世華銀行
372	https://www.cathaybk.com.tw/cathaybk/personal_news1010503.asp	歡迎光臨國泰世華銀行-關於我們-美國雷曼控股公司首次法院分配款項相關訊息
373	https://www.cathaybk.com.tw/cathaybk/card/card/costco/platinum_note12.html	國泰世華銀行 COSTCO聯名卡
374	https://www.cathaybk.com.tw/cathaybk/vip/myvip_1_1_1.asp	尊貴理財介紹 - 國泰世華銀行 財富管理
375	https://www.cathaybk.com.tw/cathaybk/card/event/2016/card_news1050401.asp	國泰世華ｉ刷金融卡是提款卡也是簽帳卡
376	https://www.cathaybk.com.tw/cathaybk/vip/myvip_1_1_1.asp	尊貴理財介紹 - 國泰世華銀行 財富管理
377	https://www.cathaybk.com.tw/cathaybk/about_finarpt95_2.asp	歡迎光臨國泰世華銀行
378	https://www.cathaybk.com.tw/cathaybk/personal_foreign09.asp	歡迎光臨國泰世華銀行-個人金融服務-外匯OBU收費標準
379	https://www.cathaybk.com.tw/cathaybk/news-cathay.asp	國泰新聞-國泰世華銀行
380	https://www.cathaybk.com.tw/cathaybk/other-farming.asp	小額農業貸款-國泰世華銀行
381	https://www.cathaybk.com.tw/cathaybk/card/mybill/main09.asp	歡迎光臨國泰世華銀行-MyBill輕鬆繳
382	https://www.cathaybk.com.tw/cathaybk/cash/cash_info02.asp	國際外匯
383	https://www.cathaybk.com.tw/cathaybk/contact/index.asp	聯絡我們-國泰世華銀行
384	https://www.cathaybk.com.tw/cathaybk/about/event/2013/2013recruit/enter_03a_02.asp	國泰世華銀行 招兵買馬特別專區
385	https://www.cathaybk.com.tw/cathaybk/card/card/costco/signature3_05.html	國泰世華銀行 COSTCO聯名卡
386	https://www.cathaybk.com.tw/cathaybk/card/event/2015/2015asia_miles/card01_03.html	國泰世華亞洲萬里通聯名卡 - 世界卡專屬優惠 [貼心服務]
387	https://www.cathaybk.com.tw/cathaybk/house-count-house.asp	房屋貸款成數試算-國泰世華銀行
388	https://www.cathaybk.com.tw/cathaybk/cash/cash_info05.asp	新聞總覽
389	https://www.cathaybk.com.tw/cathaybk/card/card/cashback/offers2.html	國泰世華現金回饋御璽卡
390	https://www.cathaybk.com.tw/cathaybk/card/card/cashback/offers.html	國泰世華現金回饋御璽卡
391	https://www.cathaybk.com.tw/cathaybk/about/event/2013/2013recruit/open_01.asp	國泰世華銀行 招兵買馬特別專區
392	https://www.cathaybk.com.tw/cathaybk/card/card/card_6.asp	歡迎光臨國泰世華銀行-信用卡產品介紹
393	https://www.cathaybk.com.tw/cathaybk/corp/trade/business-import.asp	進口業務-國泰世華銀行
394	https://www.cathaybk.com.tw/cathaybk/online_crossselling.asp	國泰世華銀行首頁
395	https://www.cathaybk.com.tw/cathaybk/about/event/2013/2013recruit/enter_03a_03.asp	國泰世華銀行 招兵買馬特別專區
396	https://www.cathaybk.com.tw/cathaybk/card/event/2016/card_news1050629.asp	國泰世華ｉ刷金融卡是提款卡也是簽帳卡
397	https://www.cathaybk.com.tw/cathaybk/about_risk100b.asp	歡迎光臨國泰世華銀行
398	https://www.cathaybk.com.tw/cathaybk/personal_evamth01.asp	歡迎光臨國泰世華銀行-個人金融服務-貸款分期試算
399	https://www.cathaybk.com.tw/cathaybk/news-announcement.asp	銀行重要公告-國泰世華銀行
400	https://www.cathaybk.com.tw/cathaybk/card/card/costco/signature3_14.html	國泰世華銀行 COSTCO聯名卡
401	https://www.cathaybk.com.tw/cathaybk/card/card/costco/signature.html	國泰世華銀行 COSTCO聯名卡
402	https://www.cathaybk.com.tw/cathaybk/house-more-finances.asp	循環理財房屋貸款-國泰世華銀行
403	https://www.cathaybk.com.tw/cathaybk/onlinecard_amcontact.asp	國泰世華銀行首頁
404	https://www.cathaybk.com.tw/cathaybk/card/event/2016/pchome_online/20160622_3/card_news1050622_3_login01.asp	歡迎光臨國泰世華銀行-歡迎進入活動登錄系統
405	https://www.cathaybk.com.tw/cathaybk/about_risk102a.asp	歡迎光臨國泰世華銀行
406	https://www.cathaybk.com.tw/cathaybk/card/event/2016/card_news1050616_login01.asp	歡迎光臨國泰世華銀行-加油首選 國泰世華卡
407	https://www.cathaybk.com.tw/cathaybk/enterprise_finance05.asp	歡迎光臨國泰世華銀行-企業金融服務-外匯選擇權
408	https://www.cathaybk.com.tw/cathaybk/credit-reserve.asp	免費預約信貸諮詢-國泰世華銀行
409	https://www.cathaybk.com.tw/cathaybk/card/event/2016/card_news1050622.asp	刷國泰世華卡  獨享林莉工作坊攝影優惠
410	https://www.cathaybk.com.tw/cathaybk/e_service/event/2016newyear_loan/index.asp	國泰世華新春信貸優惠
411	https://www.cathaybk.com.tw/cathaybk/card/event/2016/card_news1050121.asp	歡迎光臨國泰世華銀行-刷國泰世華Visa卡 一指輕鬆買進全世界
412	https://www.cathaybk.com.tw/cathaybk/vip/event/2014/201408fund/index_b_5.html	國泰世華 30而利
413	https://www.cathaybk.com.tw/cathaybk/about_finarpt92_3.asp	歡迎光臨國泰世華銀行
414	https://www.cathaybk.com.tw/cathaybk/enterprise_download.asp	歡迎光臨國泰世華銀行
415	https://www.cathaybk.com.tw/cathaybk/cash/cash_invest01.asp	歡迎光臨國泰世華銀行-金流e點通-投資管理服務
416	https://www.cathaybk.com.tw/cathaybk/trust/trust_2_1_5.asp	歡迎光臨國泰世華銀行-信託服務-個人信託-個人不動產信託
417	https://www.cathaybk.com.tw/cathaybk/about_risk_100test.asp	歡迎光臨國泰世華銀行
418	https://www.cathaybk.com.tw/cathaybk/card/event/2016/card_news1050525.asp	暢遊大阪東京刷卡現折NT$1,000/人最高再享10期0利率
419	https://www.cathaybk.com.tw/cathaybk/card/event/2015/card_news1041125_3.asp	國泰世華卡獨家限定-星野度假村
420	https://www.cathaybk.com.tw/cathaybk/cash/cash_industry04.asp	歡迎光臨國泰世華銀行-金流e點通-買賣業
421	https://www.cathaybk.com.tw/cathaybk/corp/trade/charges-ensure.asp	開發押標金保證函或履約保證函收費標準-國泰世華銀行
422	https://www.cathaybk.com.tw/cathaybk/card/card/right/right_13.asp	歡迎光臨國泰世華銀行-卡友權益-旅遊諮詢服務
423	https://www.cathaybk.com.tw/cathaybk/card/card/costco/new_1511.html	國泰世華銀行 COSTCO聯名卡
424	https://www.cathaybk.com.tw/cathaybk/about/event/2013/2013recruit/index.asp	國泰世華銀行 招兵買馬特別專區
425	https://www.cathaybk.com.tw/cathaybk/card/event/2015/card_news1041125_2.asp	國泰世華卡獨家限定-星野度假村
426	https://www.cathaybk.com.tw/cathaybk/personal/event/2013/ad20130618/index.htm	國泰世華銀行公告事項
427	https://www.cathaybk.com.tw/cathaybk/corp/financing/turnover.asp	營運週轉融資-國泰世華銀行
428	https://www.cathaybk.com.tw/cathaybk/vip/event/2012/myvip_news201207_02.html	新聞發佈 - 國泰世華銀行 財富管理
429	https://www.cathaybk.com.tw/cathaybk/card/card/costco/platinum2.html	國泰世華銀行 COSTCO聯名卡
430	https://www.cathaybk.com.tw/cathaybk/card/event/2016/card_news1050729.asp	賞楓紅遊美加刷卡現折NT$1,000/人最高再享10期0利率
431	https://www.cathaybk.com.tw/cathaybk/personal_news971016.asp	歡迎光臨國泰世華銀行-關於我們-雷曼兄弟事件相關說明
432	https://www.cathaybk.com.tw/cathaybk/enterprise_international13.asp	歡迎光臨國泰世華銀行
433	https://www.cathaybk.com.tw/cathaybk/about_finarpt94_3.asp	歡迎光臨國泰世華銀行
434	https://www.cathaybk.com.tw/cathaybk/card/index.asp	歡迎光臨國泰世華銀行-信用卡服務
435	https://www.cathaybk.com.tw/cathaybk/enterprise_download.asp	歡迎光臨國泰世華銀行
436	https://www.cathaybk.com.tw/cathaybk/about_risk99b.asp	歡迎光臨國泰世華銀行
437	https://www.cathaybk.com.tw/cathaybk/mobile/rate_03.asp	台幣存款利率查詢-國泰世華行動版
438	https://www.cathaybk.com.tw/cathaybk/event/kids/knowledge_04.html	親子理財小百科
439	https://www.cathaybk.com.tw/cathaybk/card/event/bonus_index.asp	歡迎光臨國泰世華銀行-舞動紅利 紅利兌換商品 機票兌換
440	https://www.cathaybk.com.tw/cathaybk/online_confirm_card.asp	國泰世華銀行首頁
441	https://www.cathaybk.com.tw/cathaybk/english/phone-call_01.asp	Functions - Cathay United Bank
442	https://www.cathaybk.com.tw/cathaybk/personal_marketing_insurance.asp	歡迎光臨國泰世華銀行-個人金融服務-共同行銷業務
443	https://www.cathaybk.com.tw/cathaybk/vip/event/2016/myvip_news201604_01.html	國泰世華銀行 財富管理
444	https://www.cathaybk.com.tw/cathaybk/personal_marketing_securities.asp	歡迎光臨國泰世華銀行-個人金融服務-共同行銷業務
445	https://www.cathaybk.com.tw/cathaybk/card/event/2016/onlineshop/20160115/card_news1050115_3_index.asp	國泰世華
446	https://www.cathaybk.com.tw/cathaybk/card/service/charity/charity_3.asp	歡迎光臨國泰世華銀行-慈善捐款 慈善機構介紹
447	https://www.cathaybk.com.tw/cathaybk/vip/myvip_notice_13.asp	公告與聲明 - 國泰世華銀行 財富管理
448	https://www.cathaybk.com.tw/cathaybk/card/card/costco/signature3_15.html	國泰世華銀行 COSTCO聯名卡
449	https://www.cathaybk.com.tw/cathaybk/card/event/2011/travel_2.asp	歡迎光臨國泰世華銀行-精選優惠 世界逍遙遊 飛航萬里行
450	https://www.cathaybk.com.tw/cathaybk/vip/myvip_1_1_2.asp	尊貴理財介紹 - 國泰世華銀行 財富管理
451	https://www.cathaybk.com.tw/cathaybk/card/card/costco/signature4.html	國泰世華銀行 COSTCO聯名卡
452	https://www.cathaybk.com.tw/cathaybk/house-count-index.asp	房貸試算工具首頁-國泰世華銀行
453	https://www.cathaybk.com.tw/cathaybk/card/event/2015/2015asia_miles/index.html	國泰世華亞洲萬里通聯名卡 - 首頁
454	https://www.cathaybk.com.tw/cathaybk/card/event/2014/201407rilakkuma/activity.html	最卡哇伊的拉拉熊™  帶你半價看電影
455	https://www.cathaybk.com.tw/cathaybk/event/myatm_collection/index.htm	國泰世華銀行 - 網路提款機myATM - 我的網路ATM - 收款明細管理
456	https://www.cathaybk.com.tw/cathaybk/enterprise_finance01.asp	歡迎光臨國泰世華銀行-企業金融服務-證券下單
457	https://www.cathaybk.com.tw/cathaybk/vip/myvip_notice_06.asp	公告與聲明 - 國泰世華銀行 財富管理
458	https://www.cathaybk.com.tw/cathaybk/cash/cash_certificate01.asp	歡迎光臨國泰世華銀行-金流e點通-證券/期貨商服務
459	https://www.cathaybk.com.tw/cathaybk/vip/hotkey_1_4.asp	基金 - 國泰世華銀行 財富管理
